Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2024-07-01 00:00:00-04:00,100.77414396658914,101.35217600568642,98.17788075741191,98.56977081298828,2705600,0.0,0.0,MMM
2024-07-02 00:00:00-04:00,98.52078584270801,99.86300690950233,98.42281519341735,99.55929565429688,2291300,0.0,0.0,MMM
2024-07-03 00:00:00-04:00,99.23598578442446,100.07854682275061,98.63835510666564,99.55929565429688,1230800,0.0,0.0,MMM
2024-07-05 00:00:00-04:00,99.34376037233405,99.59849005211007,98.59916994858663,99.265380859375,3059600,0.0,0.0,MMM
2024-07-08 00:00:00-04:00,99.45152457974027,100.656577754364,98.57957310389664,99.04983520507812,2338700,0.0,0.0,MMM
2024-07-09 00:00:00-04:00,98.80491486106465,99.40254559267491,97.45290183979073,97.66844177246094,2809300,0.0,0.0,MMM
2024-07-10 00:00:00-04:00,97.78599390258894,99.76503538442155,96.26743016521105,99.6082763671875,4519500,0.0,0.0,MMM
2024-07-11 00:00:00-04:00,100.30388086074511,102.15555383097318,99.7356480920018,101.13665008544922,4581100,0.0,0.0,MMM
2024-07-12 00:00:00-04:00,101.68528358164619,103.1646649678787,101.58731293795181,101.93021392822266,3381000,0.0,0.0,MMM
2024-07-15 00:00:00-04:00,102.77277878019687,102.87074942757259,100.49002607040438,100.6369857788086,3316600,0.0,0.0,MMM
2024-07-16 00:00:00-04:00,98.8245040034868,101.58731815578868,98.8245040034868,101.21501922607422,3609000,0.0,0.0,MMM
2024-07-17 00:00:00-04:00,100.7741556753352,102.67481780717198,100.60760481163538,102.51805877685547,3567900,0.0,0.0,MMM
2024-07-18 00:00:00-04:00,102.1065704173041,103.38020381378251,101.34238888448075,101.9106216430664,3023800,0.0,0.0,MMM
2024-07-19 00:00:00-04:00,102.62582319567973,102.62582319567973,101.03867173556284,101.81265258789062,2884900,0.0,0.0,MMM
2024-07-22 00:00:00-04:00,101.94981189045625,102.90994220215588,100.32347816717426,102.84136199951172,2686600,0.0,0.0,MMM
2024-07-23 00:00:00-04:00,102.87075319452202,103.13527469959091,102.05758258963223,102.60623168945312,2172600,0.0,0.0,MMM
2024-07-24 00:00:00-04:00,102.4396828381259,102.96873337189164,100.98969913048548,101.15625,3252000,0.0,0.0,MMM
2024-07-25 00:00:00-04:00,100.63698444522541,102.66500746522183,99.70624462078652,101.29339599609375,4598100,0.0,0.0,MMM
2024-07-26 00:00:00-04:00,110.40481898284291,125.43374330789906,110.40481898284291,124.58139038085938,32748900,0.0,0.0,MMM
2024-07-29 00:00:00-04:00,125.40434595072762,126.04115891526347,121.61282123773825,122.62194061279297,10816700,0.0,0.0,MMM
2024-07-30 00:00:00-04:00,123.2979518951512,125.10064338021995,121.593238541906,124.17970275878906,6746500,0.0,0.0,MMM
2024-07-31 00:00:00-04:00,124.06212106931574,125.99218094272257,122.78848770457651,124.96347045898438,6889900,0.0,0.0,MMM
2024-08-01 00:00:00-04:00,124.91447682273575,125.34555662484547,121.90673246410888,123.90536499023438,5563700,0.0,0.0,MMM
2024-08-02 00:00:00-04:00,123.2587506693174,125.15941263468937,122.24963879275188,122.70030975341797,4021400,0.0,0.0,MMM
2024-08-05 00:00:00-04:00,117.14529468018421,122.77869307551946,116.89056500765821,122.08309173583984,6669700,0.0,0.0,MMM
2024-08-06 00:00:00-04:00,120.858441586877,123.57226678001497,120.23142044171844,122.35741424560547,4334300,0.0,0.0,MMM
2024-08-07 00:00:00-04:00,122.8472721447701,124.00334375595482,120.20202721690276,120.33918762207031,3410100,0.0,0.0,MMM
2024-08-08 00:00:00-04:00,119.9668907233854,123.19017524890268,119.70236921598088,122.59254455566406,2932900,0.0,0.0,MMM
2024-08-09 00:00:00-04:00,122.11248598253655,122.11248598253655,120.83884505496596,121.65201568603516,3247700,0.0,0.0,MMM
2024-08-12 00:00:00-04:00,121.48546537265473,121.57363671935214,120.05507288700304,120.85844421386719,2585800,0.0,0.0,MMM
2024-08-13 00:00:00-04:00,120.92702669815344,122.8570792755038,120.25101646200807,122.80809020996094,3056600,0.0,0.0,MMM
2024-08-14 00:00:00-04:00,122.43578747711588,124.4638105245479,122.1026783063287,123.6114501953125,3252800,0.0,0.0,MMM
2024-08-15 00:00:00-04:00,124.7381419350981,125.34557196014265,123.6114607074473,124.58139038085938,3359900,0.0,0.0,MMM
2024-08-16 00:00:00-04:00,124.16989881083455,124.7577302064004,123.46449814628285,124.47361755371094,3812600,0.0,0.0,MMM
2024-08-19 00:00:00-04:00,124.50301361083984,125.25739589877408,123.96416378039963,124.50301361083984,2243600,0.0,0.0,MMM
2024-08-20 00:00:00-04:00,124.41482651455914,125.47293496338374,124.30705655563634,125.11042785644531,2792900,0.0,0.0,MMM
2024-08-21 00:00:00-04:00,125.24759322777331,127.35400342669055,125.071250533108,126.60940551757812,3664600,0.0,0.0,MMM
2024-08-22 00:00:00-04:00,126.48204823685947,127.11886121503144,125.69826806801166,125.9921875,2300400,0.0,0.0,MMM
2024-08-23 00:00:00-04:00,126.60941688077354,128.00061974454968,126.23713284216856,127.90265655517578,2618800,0.0,0.0,MMM
2024-08-26 00:00:00-04:00,127.6563934206396,129.9415925401574,127.6563934206396,129.87265014648438,3915800,0.7,0.0,MMM
2024-08-27 00:00:00-04:00,129.35061056364748,130.63110253263312,128.986149206824,129.4293975830078,2878500,0.0,0.0,MMM
2024-08-28 00:00:00-04:00,129.42937324944586,130.63107797314288,129.18312252786782,129.63623046875,3274000,0.0,0.0,MMM
2024-08-29 00:00:00-04:00,129.67563468837798,131.18268802659364,129.37028617317713,130.916748046875,2992600,0.0,0.0,MMM
2024-08-30 00:00:00-04:00,131.07435912085953,132.96556311617132,130.6212511183588,132.67005920410156,6092800,0.0,0.0,MMM
2024-09-03 00:00:00-04:00,131.0152446094492,131.77370113356858,128.25724821256628,128.8876495361328,4024100,0.0,0.0,MMM
2024-09-04 00:00:00-04:00,129.22254216135843,130.86749531922052,128.88764475843016,130.1681365966797,3300700,0.0,0.0,MMM
2024-09-05 00:00:00-04:00,129.94160338857452,130.95615534982232,128.7398984389492,129.4293975830078,2726000,0.0,0.0,MMM
2024-09-06 00:00:00-04:00,128.54289407363373,130.11890491716917,126.10009079311176,126.67139434814453,3562200,0.0,0.0,MMM
2024-09-09 00:00:00-04:00,127.44953094057976,129.0156820219408,126.26753040804225,126.53348541259766,3616300,0.0,0.0,MMM
2024-09-10 00:00:00-04:00,126.91764397154249,128.20799551108078,126.53349339847419,128.1390380859375,2732500,0.0,0.0,MMM
2024-09-11 00:00:00-04:00,127.55786863427682,128.42467594886617,125.21356456476772,128.27691650390625,3283800,0.0,0.0,MMM
2024-09-12 00:00:00-04:00,128.34587601375492,130.72958113785683,128.14887844720823,130.0499267578125,3978800,0.0,0.0,MMM
2024-09-13 00:00:00-04:00,129.90220159412556,131.36984645788675,129.38015120192213,131.1826934814453,2670100,0.0,0.0,MMM
2024-09-16 00:00:00-04:00,131.97069089117412,133.25119773079217,131.82294646081334,132.59124755859375,3069300,0.0,0.0,MMM
2024-09-17 00:00:00-04:00,132.07903945761973,132.4139368470905,130.32573544221174,131.5668487548828,3969000,0.0,0.0,MMM
2024-09-18 00:00:00-04:00,131.2614942984235,132.26620156626845,129.78398979922034,131.36000061035156,2960900,0.0,0.0,MMM
2024-09-19 00:00:00-04:00,132.3843934490818,133.29060940984616,131.3206034654851,131.83279418945312,2691500,0.0,0.0,MMM
2024-09-20 00:00:00-04:00,131.01524072988252,132.92614891253294,130.77884963426567,132.7488555908203,11579600,0.0,0.0,MMM
2024-09-23 00:00:00-04:00,132.67989923156395,134.04905278114683,132.67005461248522,133.60580444335938,2638400,0.0,0.0,MMM
2024-09-24 00:00:00-04:00,134.42337231945046,135.87132805795048,134.30517675874165,135.16212463378906,3145300,0.0,0.0,MMM
2024-09-25 00:00:00-04:00,135.17196381786076,135.82206943552347,133.99980778812292,134.55142211914062,3579900,0.0,0.0,MMM
2024-09-26 00:00:00-04:00,135.49700553319195,138.60961851144793,135.4871609143196,137.34881591796875,4111100,0.0,0.0,MMM
2024-09-27 00:00:00-04:00,136.91540774250723,137.20105198001414,134.99465502836892,135.24090576171875,2956100,0.0,0.0,MMM
2024-09-30 00:00:00-04:00,135.76296050406785,135.8811560503131,133.2019467824356,134.64990234375,3814000,0.0,0.0,MMM
2024-10-01 00:00:00-04:00,133.96041576582735,135.28031625515467,132.87690639103397,135.0045166015625,3050500,0.0,0.0,MMM
2024-10-02 00:00:00-04:00,135.16210472060465,135.16210472060465,133.33984326839143,133.39894104003906,2624900,0.0,0.0,MMM
2024-10-03 00:00:00-04:00,132.9754146466715,133.56642250152726,131.83280747659262,132.7587127685547,2504900,0.0,0.0,MMM
2024-10-04 00:00:00-04:00,133.80279211150707,133.8914387664998,132.03964351019476,133.24134826660156,2387300,0.0,0.0,MMM
2024-10-07 00:00:00-04:00,132.6995967862301,133.24135140720796,131.82294477408487,132.82765197753906,2254200,0.0,0.0,MMM
2024-10-08 00:00:00-04:00,132.46320195666675,133.01480124322185,131.30090560713325,132.67005920410156,2882100,0.0,0.0,MMM
2024-10-09 00:00:00-04:00,132.5715300983944,133.50727980078005,132.21692847086445,132.9852294921875,2671400,0.0,0.0,MMM
2024-10-10 00:00:00-04:00,132.41395046666608,132.47306327378686,130.93644591766983,131.45851135253906,3060100,0.0,0.0,MMM
2024-10-11 00:00:00-04:00,131.3993813037589,132.83749215592542,131.1038924566952,132.72914123535156,3103600,0.0,0.0,MMM
2024-10-14 00:00:00-04:00,132.38439437074751,133.86189883930473,132.01994807808825,133.7239990234375,2207900,0.0,0.0,MMM
2024-10-15 00:00:00-04:00,133.96039774705486,134.89614751944464,132.97539482244414,133.69444274902344,2465800,0.0,0.0,MMM
2024-10-16 00:00:00-04:00,133.5664082974308,134.99465959316524,133.30045328803325,134.30516052246094,2021100,0.0,0.0,MMM
2024-10-17 00:00:00-04:00,134.56124789818352,134.61050104958667,133.09358815409803,133.6451873779297,2328500,0.0,0.0,MMM
2024-10-18 00:00:00-04:00,133.65505113095895,134.07859518014044,132.27603799907635,133.11329650878906,2791400,0.0,0.0,MMM
2024-10-21 00:00:00-04:00,133.25119850464955,133.80279775446942,131.74414518640867,132.8177947998047,5940600,0.0,0.0,MMM
2024-10-22 00:00:00-04:00,138.0875722575109,139.22031968964578,128.85809900503742,129.7544403076172,13082300,0.0,0.0,MMM
2024-10-23 00:00:00-04:00,129.252087064844,130.16813258520313,124.02172385517514,125.99172973632812,8116200,0.0,0.0,MMM
2024-10-24 00:00:00-04:00,126.11976522527675,127.00627685692004,123.98231824199222,124.57331848144531,5084900,0.0,0.0,MMM
2024-10-25 00:00:00-04:00,124.7013738551429,125.13477756449754,122.63286913181832,122.87911987304688,3774600,0.0,0.0,MMM
2024-10-28 00:00:00-04:00,124.75062639429876,128.83839018153333,124.16947074007712,128.33602905273438,5239200,0.0,0.0,MMM
2024-10-29 00:00:00-04:00,127.07522658607166,128.25724216321726,125.85382501864187,127.33133697509766,2820400,0.0,0.0,MMM
2024-10-30 00:00:00-04:00,127.0653792950334,127.5086276121652,125.50907284581005,125.64697265625,2737200,0.0,0.0,MMM
2024-10-31 00:00:00-04:00,125.09537936743786,127.21312977781888,125.06583048021973,126.5433349609375,3408800,0.0,0.0,MMM
2024-11-01 00:00:00-04:00,126.54333410894243,126.59258726395863,124.94762657511936,125.31208038330078,3068700,0.0,0.0,MMM
2024-11-04 00:00:00-05:00,125.33176942426397,126.87822370791264,123.59816969601734,123.96261596679688,3642900,0.0,0.0,MMM
2024-11-05 00:00:00-05:00,123.6178665505976,125.98187506332532,122.95791639730814,124.62256622314453,3943800,0.0,0.0,MMM
2024-11-06 00:00:00-05:00,128.73987993931598,132.38438777416442,127.65638573433507,131.91159057617188,4803200,0.0,0.0,MMM
2024-11-07 00:00:00-05:00,131.3600003351698,132.77840705622592,130.49319288786816,131.07435607910156,3906400,0.0,0.0,MMM
2024-11-08 00:00:00-05:00,131.4486348795599,132.99509665729607,131.20238415291033,132.32528686523438,3465700,0.0,0.0,MMM
2024-11-11 00:00:00-05:00,132.82764773859634,133.31028954283144,130.78868451106354,131.00538635253906,3791300,0.0,0.0,MMM
2024-11-12 00:00:00-05:00,130.80839584294046,131.20239101420333,126.54333123073177,128.3951416015625,3144600,0.0,0.0,MMM
2024-11-13 00:00:00-05:00,130.0302522787699,131.07436817755422,128.85811122882689,129.47865295410156,2675500,0.0,0.0,MMM
2024-11-14 00:00:00-05:00,129.89233844073075,131.3107451397558,129.7938471604918,130.33560180664062,2283900,0.0,0.0,MMM
2024-11-15 00:00:00-05:00,128.84033732881923,129.9692121672478,128.44424672616947,128.52345275878906,1928800,0.7,0.0,MMM
2024-11-18 00:00:00-05:00,128.513540915701,129.10769186083203,127.31535715986452,128.8997344970703,2433000,0.0,0.0,MMM
2024-11-19 00:00:00-05:00,127.7510619007523,127.99862229789267,126.75092333586475,126.93907165527344,2600500,0.0,0.0,MMM
2024-11-20 00:00:00-05:00,126.75091816519263,126.93906647692599,125.85969926085492,126.59247589111328,1700600,0.0,0.0,MMM
2024-11-21 00:00:00-05:00,126.48355545390693,127.32525925341908,125.08731125364446,126.07755279541016,2544800,0.0,0.0,MMM
2024-11-22 00:00:00-05:00,126.4439446182339,127.2262287862242,125.13682608806528,127.16681671142578,3052400,0.0,0.0,MMM
2024-11-25 00:00:00-05:00,127.94911014536626,129.325545218247,126.30530563821776,129.04827880859375,5074700,0.0,0.0,MMM
2024-11-26 00:00:00-05:00,128.72149679886058,131.929869557983,128.38480320855314,131.65260314941406,3080300,0.0,0.0,MMM
2024-11-27 00:00:00-05:00,132.60326350528194,134.22725921334558,131.0683859196995,131.1872100830078,2579600,0.0,0.0,MMM
2024-11-29 00:00:00-05:00,131.56348398953605,132.43490132943327,130.7514787210162,132.22694396972656,1618300,0.0,0.0,MMM
2024-12-02 00:00:00-05:00,132.22695467942637,132.46461809407128,131.08818292609635,131.59320068359375,3001900,0.0,0.0,MMM
2024-12-03 00:00:00-05:00,131.5931885641093,131.92986703810013,129.46417544400097,129.8701629638672,2378400,0.0,0.0,MMM
2024-12-04 00:00:00-05:00,129.65231364714066,130.10783139007512,127.71144874914307,129.177001953125,2503400,0.0,0.0,MMM
2024-12-05 00:00:00-05:00,129.54339943726532,134.2569435069428,129.17699980993407,132.02890014648438,4171800,0.0,0.0,MMM
2024-12-06 00:00:00-05:00,131.94968362458312,132.91021911566932,130.90992699805938,131.81105041503906,1912300,0.0,0.0,MMM
2024-12-09 00:00:00-05:00,131.8011528610252,132.54383400387118,129.98900905929457,130.2068634033203,3442400,0.0,0.0,MMM
2024-12-10 00:00:00-05:00,128.85022231818976,129.32554912901426,126.3548170009073,128.50364685058594,3225700,0.0,0.0,MMM
2024-12-11 00:00:00-05:00,128.9987676127799,129.39485817858042,127.99861400282072,128.50364685058594,4089500,0.0,0.0,MMM
2024-12-12 00:00:00-05:00,128.38481074355917,129.39486135399017,127.51340845543605,128.4838409423828,2915300,0.0,0.0,MMM
2024-12-13 00:00:00-05:00,128.43432156108088,128.88983930664145,127.65203741204759,128.6521759033203,2382000,0.0,0.0,MMM
2024-12-16 00:00:00-05:00,128.63237009609378,128.92944558028836,127.602525542091,128.20657348632812,3097800,0.0,0.0,MMM
2024-12-17 00:00:00-05:00,127.15691785124596,128.09764427801588,126.40433217686409,126.80043029785156,2693200,0.0,0.0,MMM
2024-12-18 00:00:00-05:00,126.95887846066375,128.10754719945882,124.14658847057704,124.30502319335938,3748900,0.0,0.0,MMM
2024-12-19 00:00:00-05:00,125.41409258830565,126.49345224084539,124.48326312285423,125.889404296875,3038100,0.0,0.0,MMM
2024-12-20 00:00:00-05:00,125.13683349475583,129.077998380096,124.52288098404082,128.0184326171875,8351300,0.0,0.0,MMM
2024-12-23 00:00:00-05:00,127.24603230656516,127.92930135676585,126.5033511841533,127.72134399414062,2067400,0.0,0.0,MMM
2024-12-24 00:00:00-05:00,127.4837041297452,129.087890625,126.84003804852148,129.087890625,803200,0.0,0.0,MMM
2024-12-26 00:00:00-05:00,129.05819078279598,130.11774144784783,127.96891896836152,129.89988708496094,1484900,0.0,0.0,MMM
2024-12-27 00:00:00-05:00,128.64228311236099,129.89987899905879,127.94911705081752,128.90963745117188,1842600,0.0,0.0,MMM
2024-12-30 00:00:00-05:00,127.85999147805359,128.65218778573882,126.67170457146965,127.86990356445312,2154000,0.0,0.0,MMM
2024-12-31 00:00:00-05:00,127.93920366281216,128.78091501390364,127.40447988074602,127.83027648925781,2220300,0.0,0.0,MMM
2025-01-02 00:00:00-05:00,129.01856506072474,130.33558813704013,127.72135104620222,128.434326171875,3248900,0.0,0.0,MMM
2025-01-03 00:00:00-05:00,128.43432188790572,129.5830056753846,128.03823132458234,128.6026611328125,2273700,0.0,0.0,MMM
2025-01-06 00:00:00-05:00,129.54341188940845,130.12765080038164,128.6125823784274,129.01856994628906,3067000,0.0,0.0,MMM
2025-01-07 00:00:00-05:00,128.82052516759427,131.50408653215396,128.741304026992,131.47438049316406,3414500,0.0,0.0,MMM
2025-01-08 00:00:00-05:00,130.74158974541137,133.36572379104715,130.3752052095757,133.21719360351562,4676000,0.0,0.0,MMM
2025-01-10 00:00:00-05:00,132.5240238837136,132.5933329326844,129.35525405486754,129.92959594726562,4661700,0.0,0.0,MMM
2025-01-13 00:00:00-05:00,129.45426933527412,133.41523540476214,128.2758795120196,133.28651428222656,4207200,0.0,0.0,MMM
2025-01-14 00:00:00-05:00,133.3063109086563,136.356256656555,133.15778072202437,135.8710479736328,4629000,0.0,0.0,MMM
2025-01-15 00:00:00-05:00,136.86129758311475,137.49505159993515,135.7819227603418,136.43548583984375,4114300,0.0,0.0,MMM
2025-01-16 00:00:00-05:00,136.68303615430426,138.13869240130245,135.10855575975893,137.82180786132812,4122700,0.0,0.0,MMM
2025-01-17 00:00:00-05:00,138.28723977002093,140.27763514809092,138.1387095671299,139.65377807617188,5724500,0.0,0.0,MMM
2025-01-21 00:00:00-05:00,144.08015351864728,148.53624074087347,143.5850327161777,145.4565887451172,11368500,0.0,0.0,MMM
2025-01-22 00:00:00-05:00,146.43693550181118,150.59594728102317,145.97152073193462,147.66482543945312,7077700,0.0,0.0,MMM
2025-01-23 00:00:00-05:00,147.99159424777739,148.99174786753582,146.96174970067392,148.1698455810547,4439100,0.0,0.0,MMM
2025-01-24 00:00:00-05:00,147.44697489475993,148.63527695665624,146.95185407226592,147.9718017578125,4858400,0.0,0.0,MMM
2025-01-27 00:00:00-05:00,147.54598427092003,150.5167087864419,147.45686616182707,150.04139709472656,4929600,0.0,0.0,MMM
2025-01-28 00:00:00-05:00,149.84335561978295,151.46735112510163,148.3282721773076,149.9225616455078,4286800,0.0,0.0,MMM
2025-01-29 00:00:00-05:00,150.02159998791703,151.28910800674672,149.16999162121388,150.0612030029297,3996100,0.0,0.0,MMM
2025-01-30 00:00:00-05:00,150.51672151858952,153.14085568532045,150.34838226165655,152.89329528808594,3962300,0.0,0.0,MMM
2025-01-31 00:00:00-05:00,153.47754996249128,153.4874469388633,150.64545840167546,150.7147674560547,4164200,0.0,0.0,MMM
2025-02-03 00:00:00-05:00,147.72422784041635,150.15033173673356,146.70428024812168,148.57583618164062,3556300,0.0,0.0,MMM
2025-02-04 00:00:00-05:00,148.00150679019413,151.26929177486662,147.86287357938917,150.1998291015625,3110400,0.0,0.0,MMM
2025-02-05 00:00:00-05:00,150.97223813594582,152.12090688675914,149.2690214072895,150.9623260498047,2841400,0.0,0.0,MMM
2025-02-06 00:00:00-05:00,151.20986912957213,151.97235929063936,150.09090654554356,150.83358764648438,2760200,0.0,0.0,MMM
2025-02-07 00:00:00-05:00,151.01184141936167,151.4079320086378,148.08071968510097,148.40750122070312,3356600,0.0,0.0,MMM
2025-02-10 00:00:00-05:00,148.69466274651873,149.13037141085633,146.6844737714131,148.229248046875,3531400,0.0,0.0,MMM
2025-02-11 00:00:00-05:00,147.8529670359649,148.91253277317463,147.12019794133647,148.60556030273438,2187700,0.0,0.0,MMM
2025-02-12 00:00:00-05:00,147.24891234017062,148.60555350962213,146.7141885628613,147.41725158691406,2102900,0.0,0.0,MMM
2025-02-13 00:00:00-05:00,147.65491612906408,148.25896407079472,146.0903326880259,147.2687225341797,2047000,0.0,0.0,MMM
2025-02-14 00:00:00-05:00,147.16920729594108,148.82112036693468,147.01994444560677,147.89564514160156,2388300,0.73,0.0,MMM
2025-02-18 00:00:00-05:00,147.45779001999543,148.76141807032067,147.27867459617056,148.26385498046875,2601400,0.0,0.0,MMM
2025-02-19 00:00:00-05:00,147.34834800083132,149.62718038385285,147.34834800083132,149.46795654296875,3216900,0.0,0.0,MMM
2025-02-20 00:00:00-05:00,149.25897725759063,149.3584807623071,147.31846911036902,148.35340881347656,2231500,0.0,0.0,MMM
2025-02-21 00:00:00-05:00,148.3534152032406,148.81116475037624,143.8554405432139,144.2733917236328,4278500,0.0,0.0,MMM
2025-02-24 00:00:00-05:00,144.2733872345913,145.68646456758879,143.1687965834173,144.7709503173828,3447500,0.0,0.0,MMM
2025-02-25 00:00:00-05:00,144.7211996875791,146.84082340693283,144.63164197154416,145.82579040527344,4358800,0.0,0.0,MMM
2025-02-26 00:00:00-05:00,143.68626422448153,148.53252371709226,141.06907759035954,146.71144104003906,5783400,0.0,0.0,MMM
2025-02-27 00:00:00-05:00,148.04492145101528,151.8164428749027,147.4876532370349,149.78639221191406,6576000,0.0,0.0,MMM
2025-02-28 00:00:00-05:00,150.76161598962182,154.7421207022191,150.26405290054717,154.3639678955078,8323100,0.0,0.0,MMM
2025-03-03 00:00:00-05:00,154.74212074295247,155.58798406837022,151.1596604269037,152.67225646972656,5672700,0.0,0.0,MMM
2025-03-04 00:00:00-05:00,149.76649387111587,150.30385534073747,144.91027313109757,145.14910888671875,6787400,0.0,0.0,MMM
2025-03-05 00:00:00-05:00,146.04471587851555,148.31360240338023,145.28842543170092,146.8905792236328,3909700,0.0,0.0,MMM
2025-03-06 00:00:00-05:00,145.67652398799632,147.40804904449607,145.03964382659768,146.22384643554688,4492400,0.0,0.0,MMM
2025-03-07 00:00:00-05:00,143.9848061183585,146.50247408138355,140.09385919934886,145.5869598388672,5891100,0.0,0.0,MMM
2025-03-10 00:00:00-04:00,142.77076020877752,148.45292243008439,142.42245995749525,146.90052795410156,4966500,0.0,0.0,MMM
2025-03-11 00:00:00-04:00,145.01973166498237,148.76141576060337,144.9202281592092,146.82090759277344,5818300,0.0,0.0,MMM
2025-03-12 00:00:00-04:00,147.58716524928298,150.5028929300841,146.4825745527452,149.5077667236328,4196600,0.0,0.0,MMM
2025-03-13 00:00:00-04:00,149.54755955355404,150.50288735752022,145.19886305139272,145.387939453125,3295000,0.0,0.0,MMM
2025-03-14 00:00:00-04:00,147.19907112200104,150.05507856253772,146.3432619509955,149.67694091796875,4094400,0.0,0.0,MMM
2025-03-17 00:00:00-04:00,149.63711748746667,153.22952357247064,149.26892566317866,152.46328735351562,4562100,0.0,0.0,MMM
2025-03-18 00:00:00-04:00,151.82641562613816,152.46329580355564,149.76649704929676,150.1844482421875,3038500,0.0,0.0,MMM
2025-03-19 00:00:00-04:00,150.45312823628046,153.21957777715107,150.18443991844904,152.46328735351562,2344100,0.0,0.0,MMM
2025-03-20 00:00:00-04:00,150.91088299402125,152.90113540507022,150.35361474843486,150.53274536132812,2579000,0.0,0.0,MMM
2025-03-21 00:00:00-04:00,149.16940204332732,150.02521112956137,147.3483345726996,149.62716674804688,5538500,0.0,0.0,MMM
2025-03-24 00:00:00-04:00,150.96063456631333,153.27928032789956,149.96550841204044,152.403564453125,3207800,0.0,0.0,MMM
2025-03-25 00:00:00-04:00,152.3836849837015,154.2445661811953,151.9358660311223,152.7518768310547,4118900,0.0,0.0,MMM
2025-03-26 00:00:00-04:00,152.7021034316516,153.6773227990376,151.31887870184195,151.93585205078125,3836700,0.0,0.0,MMM
2025-03-27 00:00:00-04:00,151.92591710460633,151.92591710460633,147.39808979892896,147.71653747558594,2825300,0.0,0.0,MMM
2025-03-28 00:00:00-04:00,147.13936443469083,148.1245448651636,143.62657007044805,144.1340789794922,2581500,0.0,0.0,MMM
2025-03-31 00:00:00-04:00,143.28821890075432,147.01994193970745,141.4870278257069,146.14422607421875,4508600,0.0,0.0,MMM
2025-04-01 00:00:00-04:00,144.98988700001607,147.9653198597524,143.47729089624306,146.95028686523438,3641300,0.0,0.0,MMM
2025-04-02 00:00:00-04:00,144.9998441516971,147.44784608131945,144.88041868322287,147.0398406982422,4411100,0.0,0.0,MMM
2025-04-03 00:00:00-04:00,142.14382690129136,143.78579428973856,138.17328296574524,139.05894470214844,6712300,0.0,0.0,MMM
